id_vehiculo;codigbus;matricul;fechamat;matriculacion_planner;edad;numempre;nomempre;bastidor;capacidad;paxdepie;paxsentados;paxpmr;plat_pmr;WC;autoport;marca;modelo;carrocero;categoria;clase;longitud;numcv;tara;cilindrada;potencia;nvl_emisiones;escolar;tipo;subtipo;uso;tall_kilom;tal_feckm;totkilom;activo;dns_vehiculo;dispositivo;combustible
755;30189;3172HTH;2013-10-25;2013-10-25;9;92;Ambulancias Autónomas;WF0ZXXTTFZDR79076;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2021-11-30 00:00:00;504812;1;ambulancias;;
756;30190;3174HTH;2013-10-25;2013-10-25;9;92;Ambulancias Autónomas;WF0ZXXBDFZDA66729;6;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;ADDITIONAL_VEHICLE;;2022-02-14 00:00:00;580036;1;ambulancias;;
757;30191;3177HTH;2013-10-25;2013-10-25;9;92;Ambulancias Autónomas;WF0ZXXTTFZDR79092;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-04-20 00:00:00;433779;1;ambulancias;;
758;30192;7933HVX;2014-02-27;2014-02-27;8;92;Ambulancias Autónomas;WF0ZXXTTFZDR78830;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-04-08 00:00:00;367222;1;ambulancias;;
759;30193;7937HVX;2014-02-27;2014-02-27;8;92;Ambulancias Autónomas;WF0ZXXTTFZDR78906;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-12 00:00:00;280837;1;ambulancias;;
760;30194;7939HVX;2014-02-27;2014-02-27;8;92;Ambulancias Autónomas;WF0ZXXTTFZDR86274;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-04-04 00:00:00;382169;1;ambulancias;;
761;30195;7947HVX;2014-02-27;2014-02-27;8;92;Ambulancias Autónomas;WF0ZXXTTFZDR79746;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2021-09-17 00:00:00;394409;1;ambulancias;;
762;30196;7982HVX;2014-02-27;2014-02-27;8;92;Ambulancias Autónomas;WF0ZXXTTFZDR78836;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2021-09-21 00:00:00;328059;1;ambulancias;;
763;30197;9805HZP;2014-10-14;2014-10-14;8;92;Ambulancias Autónomas;WDB9066331S881539;7;0;0;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO C;U.C.I.;;138980;2017-03-01 00:00:00;0;1;ambulancias;;
764;30198;5571JBC;2014-11-11;2014-11-11;8;92;Ambulancias Autónomas;WDB9066331S887749;8;0;0;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;;;2022-03-30 00:00:00;0;1;ambulancias;;
765;30199;5572JBC;2014-11-11;2014-11-11;8;92;Ambulancias Autónomas;WDB9066331S887751;8;0;0;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;;;2021-09-25 00:00:00;0;1;ambulancias;;
766;30200;5573JBC;2014-11-11;2014-11-11;8;92;Ambulancias Autónomas;WDB9066331S887750;8;0;0;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;;;2021-12-16 00:00:00;172000;1;ambulancias;;
767;30201;5574JBC;2014-11-11;2014-11-11;8;92;Ambulancias Autónomas;WDB9066331S887752;8;0;0;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;;;2022-05-09 00:00:00;33492;1;ambulancias;;
768;30202;1895JJH;2015-10-01;2015-10-01;7;92;Ambulancias Autónomas;WF0XXXTTGXEY62374;6;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO C;U.C.I.;;0;2016-09-12 00:00:00;0;1;ambulancias;;
769;30203;5494JMM;2016-03-15;2016-03-15;6;92;Ambulancias Autónomas;WF0XXXTTGXFU79540;7;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-09 00:00:00;177718;1;ambulancias;;
770;30204;5616JMM;2016-03-15;2016-03-15;6;92;Ambulancias Autónomas;WF0XXXTTGXFU79545;7;0;3;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-16 00:00:00;224308;1;ambulancias;;
771;30205;6704JMM;2016-03-16;2016-03-16;6;92;Ambulancias Autónomas;WF0XXXTTGXFU79542;7;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-20 00:00:00;152338;1;ambulancias;;
772;30206;6419JWF;2017-01-17;2017-01-17;5;92;Ambulancias Autónomas;WF0XXXTTGXGK05999;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;;;2022-03-14 00:00:00;101000;1;ambulancias;;
773;30207;6423JWF;2017-01-17;2017-01-17;5;92;Ambulancias Autónomas;WF0XXXTTGXGD31000;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;;;2022-05-23 00:00:00;0;1;ambulancias;;
774;30208;0467JWG;2017-01-18;2017-01-18;5;92;Ambulancias Autónomas;WDB9066311P355198;6;0;0;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;RESERVATION_FLEET;;2022-01-11 00:00:00;300585;1;ambulancias;;
775;30210;5455KGS;2018-01-11;2018-01-11;4;92;Ambulancias Autónomas;WF0XXXTTGXGL49804;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-03-23 00:00:00;172354;1;ambulancias;;
776;30211;5471KGS;2018-01-11;2018-01-11;4;92;Ambulancias Autónomas;WF0XXXTTGXGL49805;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-03-03 00:00:00;196534;1;ambulancias;;
777;30212;1791KGT;2018-01-12;2018-01-12;4;92;Ambulancias Autónomas;WF0XXXTTGXGY87181;6;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;BASIC_FLEET;;2022-05-23 00:00:00;234203;1;ambulancias;;
778;30213;1093KGW;2018-01-18;2018-01-18;4;92;Ambulancias Autónomas;WF0XXXTTGXER17819;6;0;6;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;RESERVATION_FLEET;5000;2019-01-16 00:00:00;10976;1;ambulancias;;
779;30214;1462KHZ;2018-03-01;2018-03-01;4;92;Ambulancias Autónomas;WF0XXXTTGXGD31230;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-10 00:00:00;216954;1;ambulancias;;
780;30215;1463KHZ;2018-03-01;2018-03-01;4;92;Ambulancias Autónomas;WF0XXXTTGXGD31236;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-01-20 00:00:00;73173;1;ambulancias;;
781;30216;1466KHZ;2018-03-01;2018-03-01;4;92;Ambulancias Autónomas;WF0XXXTTGXGD31001;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2021-01-15 00:00:00;62801;1;ambulancias;;
782;30217;1468KHZ;2018-03-01;2018-03-01;4;92;Ambulancias Autónomas;WF0XXXTTGXGE39378;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-02 00:00:00;126819;1;ambulancias;;
783;30218;1499KHZ;2018-03-01;2018-03-01;4;92;Ambulancias Autónomas;WF0XXXTTGXGE39377;9;0;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;ADDITIONAL_VEHICLE;;2022-02-24 00:00:00;110150;1;ambulancias;;
784;30219;1648KHZ;2018-03-01;2018-03-01;4;92;Ambulancias Autónomas;WF0XXXTTGXGL49806;9;0;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;ADDITIONAL_VEHICLE;;2022-03-22 00:00:00;157632;1;ambulancias;;
785;30220;4304KJB;2018-03-06;2018-03-06;4;92;Ambulancias Autónomas;WF0XXXTTGXGL49796;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-04-11 00:00:00;244098;1;ambulancias;;
786;30221;4305KJB;2018-03-06;2018-03-06;4;92;Ambulancias Autónomas;WF0XXXTTGXGK06386;9;0;0;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-16 00:00:00;226351;1;ambulancias;;
787;30222;5350KJC;2018-03-08;2018-03-08;4;92;Ambulancias Autónomas;WDB9067331P212508;6;;6;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;RESERVATION_FLEET;;2022-03-03 00:00:00;5000;1;ambulancias;;
788;30223;2292KJR;2018-03-27;2018-03-27;4;92;Ambulancias Autónomas;WF0XXXTTGXGY87176;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-19 00:00:00;157614;1;ambulancias;;
789;30224;2296KJR;2018-03-27;2018-03-27;4;92;Ambulancias Autónomas;WF0XXXTTGXGL49807;9;;9;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-03-01 00:00:00;106968;1;ambulancias;;
790;30225;2304KJR;2018-03-27;2018-03-27;4;92;Ambulancias Autónomas;WF0XXXTTGXGY87171;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-26 00:00:00;188971;1;ambulancias;;
791;30226;2305KJR;2018-03-27;2018-03-27;4;92;Ambulancias Autónomas;WF0XXXTTGXGL49797;9;;9;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2021-12-20 00:00:00;136051;1;ambulancias;;
792;30227;2307KJR;2018-03-27;2018-03-27;4;92;Ambulancias Autónomas;WF0XXXTTGXGL49802;9;;9;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-25 00:00:00;103752;1;ambulancias;;
793;30228;2311KJR;2018-03-27;2018-03-27;4;92;Ambulancias Autónomas;WF0XXXTTGXGL49801;9;;9;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-04-13 00:00:00;270015;1;ambulancias;;
794;30229;2312KJR;2018-03-27;2018-03-27;4;92;Ambulancias Autónomas;WF0XXXTTGXGL49799;9;;9;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-03-31 00:00:00;284757;1;ambulancias;;
795;30230;2315KJR;2018-03-27;2018-03-27;4;92;Ambulancias Autónomas;WF0XXXTTGXGL49798;9;;9;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;ADDITIONAL_VEHICLE;;2022-05-25 00:00:00;107932;1;ambulancias;;
796;30231;2321KJR;2018-03-27;2018-03-27;4;92;Ambulancias Autónomas;WF0XXXTTGXGL49800;9;;9;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-03-15 00:00:00;190664;1;ambulancias;;
797;30232;2473KJR;2018-03-27;2018-03-27;4;92;Ambulancias Autónomas;WF0XXXTTGXGL49803;9;;9;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-25 00:00:00;254882;1;ambulancias;;
798;30233;2042KJS;2018-03-27;2018-03-27;4;92;Ambulancias Autónomas;WF0XXXTTGXHE63489;9;;9;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;BASIC_FLEET;;2022-05-13 00:00:00;109995;1;ambulancias;;
799;30234;4961KKV;2018-05-10;2018-05-10;4;92;Ambulancias Autónomas;WF0XXXTTGXHM03824;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;ADDITIONAL_VEHICLE;;2022-05-12 00:00:00;300037;1;ambulancias;;
800;30235;4962KKV;2018-05-10;2018-05-10;4;92;Ambulancias Autónomas;WF0XXXTTGXHM03810;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-04-22 00:00:00;135401;1;ambulancias;;
801;30236;4963KKV;2018-05-10;2018-05-10;4;92;Ambulancias Autónomas;WF0XXXTTGXHM03836;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-24 00:00:00;222918;1;ambulancias;;
802;30238;4965KKV;2018-05-10;2018-05-10;4;92;Ambulancias Autónomas;WF0XXXTTGXHM03818;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-04-05 00:00:00;146479;1;ambulancias;;
803;30239;4966KKV;2018-05-10;2018-05-10;4;92;Ambulancias Autónomas;WF0XXXTTGXHM03851;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-04-30 00:00:00;224999;1;ambulancias;;
804;30240;4989KKV;2018-05-10;2018-05-10;4;92;Ambulancias Autónomas;WF0XXXTTGXHM04062;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-12 00:00:00;350464;1;ambulancias;;
805;30241;5096KKV;2018-05-10;2018-05-10;4;92;Ambulancias Autónomas;WF0XXXTTGXHM03832;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-23 00:00:00;396362;1;ambulancias;;
806;30242;5099KKV;2018-05-10;2018-05-10;4;92;Ambulancias Autónomas;WF0XXXTTGXHM04064;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-18 00:00:00;183699;1;ambulancias;;
807;30243;5135KKV;2018-05-10;2018-05-10;4;92;Ambulancias Autónomas;WF0XXXTTGXHM03804;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-16 00:00:00;108125;1;ambulancias;;
808;30244;9115KMH;2018-06-28;2018-06-28;4;92;Ambulancias Autónomas;WF0XXXTTGXHM03825;8;;4;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-23 00:00:00;166539;1;ambulancias;;
809;30245;9200KMH;2018-06-28;2018-06-28;4;92;Ambulancias Autónomas;WF0XXXTTGXHM08361;7;;7;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;BASIC_FLEET;;2021-12-10 00:00:00;123259;1;ambulancias;;
810;30246;6219KMJ;2018-06-28;2018-06-28;4;92;Ambulancias Autónomas;WF0XXXTTGXHM08362;7;;7;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;BASIC_FLEET;;2022-05-24 00:00:00;157530;1;ambulancias;;
811;30247;6222KMJ;2018-06-28;2018-06-28;4;92;Ambulancias Autónomas;WF0XXXTTGXHM03820;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-02-08 00:00:00;223630;1;ambulancias;;
812;30248;6689KMJ;2018-06-28;2018-06-28;4;92;Ambulancias Autónomas;WF0XXXTTGXHM03812;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-18 00:00:00;294873;1;ambulancias;;
813;30249;1942KMN;2018-07-03;2018-07-03;4;92;Ambulancias Autónomas;WF0XXXTTGXGY66217;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-03-28 00:00:00;156960;1;ambulancias;;
814;30250;1943KMN;2018-07-03;2018-07-03;4;92;Ambulancias Autónomas;WF0XXXTTGXHJ64536;9;;5;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-23 00:00:00;370871;1;ambulancias;;
815;30251;1944KMN;2018-07-03;2018-07-03;4;92;Ambulancias Autónomas;WF0XXXTTGXHJ64554;8;;4;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-04-26 00:00:00;262514;1;ambulancias;;
816;30252;8455KMN;2018-07-04;2018-07-04;4;92;Ambulancias Autónomas;WDB9066331P604697;6;;6;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;RESERVATION_FLEET;;2021-08-30 00:00:00;87263;1;ambulancias;;
817;30253;8459KMN;2018-07-04;2018-07-04;4;92;Ambulancias Autónomas;WDB9066331P603029;6;;6;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;BASIC_FLEET;;2022-04-29 00:00:00;92966;1;ambulancias;;
818;30254;4204KMS;2018-07-10;2018-07-10;4;92;Ambulancias Autónomas;WF0XXXTTGXJY17037;7;;3;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;ADDITIONAL_VEHICLE;50000;2020-03-23 00:00:00;114869;1;ambulancias;;
819;30255;4241KMS;2018-07-10;2018-07-10;4;92;Ambulancias Autónomas;WF0XXXTTGXJY17038;7;;3;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;BASIC_FLEET;;2022-05-13 00:00:00;101662;1;ambulancias;;
820;30256;4280KMS;2018-07-10;2018-07-10;4;92;Ambulancias Autónomas;WF0XXXTTGXJY17039;7;;3;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-25 00:00:00;94632;1;ambulancias;;
821;30257;4294KMS;2018-07-10;2018-07-10;4;92;Ambulancias Autónomas;WF0XXXTTGXJY17036;7;;3;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;BASIC_FLEET;50000;2020-02-26 00:00:00;101550;1;ambulancias;;
822;30258;4309KMS;2018-07-10;2018-07-10;4;92;Ambulancias Autónomas;WF0XXXTTGXJY14198;7;;3;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;BASIC_FLEET;;2022-03-29 00:00:00;220352;1;ambulancias;;
823;30259;4366KMS;2018-07-10;2018-07-10;4;92;Ambulancias Autónomas;WF0XXXTTGXJS32479;7;;3;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;ADDITIONAL_VEHICLE;;2022-05-16 00:00:00;315057;1;ambulancias;;
824;30260;4489KMS;2018-07-10;2018-07-10;4;92;Ambulancias Autónomas;WF0XXXTTGXJS32481;7;;3;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A1;ADDITIONAL_VEHICLE;;2022-04-05 00:00:00;261806;1;ambulancias;;
825;30261;4705KMS;2018-07-10;2018-07-10;4;92;Ambulancias Autónomas;WF0XXXTTGXJY14203;7;;3;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-03-23 00:00:00;83247;1;ambulancias;;
826;30262;4078KNB;2018-07-24;2018-07-24;4;92;Ambulancias Autónomas;WDB9066331P604382;6;;6;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;BASIC_FLEET;;2022-05-13 00:00:00;199257;1;ambulancias;;
827;30263;4084KNB;2018-07-24;2018-07-24;4;92;Ambulancias Autónomas;WDB9066331P603686;6;;6;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;BASIC_FLEET;;2022-05-24 00:00:00;153916;1;ambulancias;;
828;30264;4080KNB;2018-07-24;2018-07-24;4;92;Ambulancias Autónomas;WF0XXXTTGXJY11012;8;;4;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-04-28 00:00:00;276161;1;ambulancias;;
829;30265;4203KNB;2018-07-24;2018-07-24;4;92;Ambulancias Autónomas;WF0XXXTTGXJY09903;8;;4;1;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-05-16 00:00:00;250040;1;ambulancias;;
830;30266;9495KNM;2018-08-07;2018-08-07;4;92;Ambulancias Autónomas;WF0XXXTTGXGY87177;6;;6;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;BASIC_FLEET;;2022-03-07 00:00:00;168168;1;ambulancias;;
831;30267;9537KNM;2018-08-07;2018-08-07;4;92;Ambulancias Autónomas;WDB9066331P604081;6;;6;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;BASIC_FLEET;;2022-03-02 00:00:00;264208;1;ambulancias;;
832;30268;9584KNM;2018-08-07;2018-08-07;4;92;Ambulancias Autónomas;WF0XXXTTGXGY87179;6;;6;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;BASIC_FLEET;;2022-05-25 00:00:00;297494;1;ambulancias;;
833;30269;9587KNM;2018-08-07;2018-08-07;4;92;Ambulancias Autónomas;WDB9066331P604381;6;;6;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;BASIC_FLEET;;2022-05-23 00:00:00;237391;1;ambulancias;;
834;30270;9619KNM;2018-08-07;2018-08-07;4;92;Ambulancias Autónomas;WDB9066331P603687;6;;6;0;;;;MERCEDES BENZ;SPRINTER;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;BASIC_FLEET;;2022-05-23 00:00:00;276517;1;ambulancias;;
835;30271;9655KNM;2018-08-07;2018-08-07;4;92;Ambulancias Autónomas;WF0XXXTTGXGY87178;6;;6;0;;;;FORD;TRANSIT;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO B;SVB;BASIC_FLEET;;2022-02-25 00:00:00;122510;1;ambulancias;;
836;30272;7120JNB;2016-04-08;2016-04-08;6;92;Ambulancias Autónomas;WF0XXXTTGXFU70226;8;;8;0;;;;FORD;FORD TRANS V363 (L3 H2);INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;BASIC_FLEET;;2022-01-24 00:00:00;323385;1;ambulancias;;
837;30273;7246JNB;2016-04-08;2016-04-08;6;92;Ambulancias Autónomas;WF0XXXTTGXFU73187;8;;8;0;;;;FORD;FORD TRANS V363 (L3 H2);INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;RESERVATION_FLEET;;2022-05-17 00:00:00;275821;1;ambulancias;;
838;30274;9243JVF;2016-11-30;2016-11-30;6;92;Ambulancias Autónomas;WF0XXXTTGXGK04665;8;;8;0;;;;FORD;FORD TRANS V363 (L3 H2);INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;RESERVATION_FLEET;;2022-05-09 00:00:00;217472;1;ambulancias;;
839;30275;3151KTM;2019-02-11;2019-02-11;3;92;Ambulancias Autónomas;WF0XXXTTGXHM01345;9;;5;1;;;;FORD;FORD TRANS V363 (L3 H2);INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;RESERVATION_FLEET;;2022-05-25 00:00:00;66065;1;ambulancias;;
840;30276;3156KTM;2019-02-11;2019-02-11;3;92;Ambulancias Autónomas;WF0XXXTTGXJS32486;9;;5;1;;;;FORD;FORD TRANS V363 (L3 H2);INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;RESERVATION_FLEET;;2022-03-21 00:00:00;145390;1;ambulancias;;
841;30277;3157KTM;2019-02-11;2019-02-11;3;92;Ambulancias Autónomas;WF0XXXTTGXJS32482;9;;5;1;;;;FORD;FORD TRANS V363 (L3 H2);INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;RESERVATION_FLEET;;2022-02-17 00:00:00;118869;1;ambulancias;;
842;30278;3158KTM;2019-02-11;2019-02-11;3;92;Ambulancias Autónomas;WF0XXXTTGXJS32485;9;;5;1;;;;FORD;FORD TRANS V363 (L3 H2);INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;RESERVATION_FLEET;;2021-09-01 00:00:00;111231;1;ambulancias;;
843;30279;5613KZG;2019-07-30;2019-07-30;3;92;Ambulancias Autónomas;WF0XXXTTGXJS43871;9;;5;1;;;;FORD;FORD TRANSIT V363 350L;INDUSAUTO;;;;;;;;;;AMBULANCIA TIPO A;TNA A2;;;2022-04-12 00:00:00;127882;1;ambulancias;;
